ShipmentID,CustomerName,OriginPort,DestinationPort,Carrier,BookingDate,ETD,ETA,ATD,ATA,PlannedTransitDays,ActualTransitDays,DelayDays,DelayReason,ShipmentStatus,Priority
SHP2330,Blue Ocean LLC,Shenzhen,Jebel Ali,Evergreen,2024-01-21,2024-01-24,2024-02-11,2024-01-24,2024-02-11,18,18,0,None,On Time,Low
SHP2331,Desert Mart,Shenzhen,Abu Dhabi,MSC,2024-06-12,2024-06-15,2024-07-05,2024-06-16,2024-07-08,20,22,2,Port Congestion,Delayed,Low
SHP2332,Desert Mart,Ningbo,Abu Dhabi,Hapag Lloyd,2024-04-21,2024-04-24,2024-05-13,2024-04-24,2024-05-18,19,24,5,Weather,Delayed,High
SHP2333,Emirates Retail,Singapore,Abu Dhabi,Hapag Lloyd,2024-03-18,2024-03-21,2024-04-08,2024-03-22,2024-04-08,18,17,0,None,On Time,High
SHP2334,Emirates Retail,Qingdao,Abu Dhabi,Hapag Lloyd,2024-04-06,2024-04-09,2024-04-29,2024-04-09,2024-04-28,20,19,0,None,On Time,Low
SHP2335,Blue Ocean LLC,Qingdao,Abu Dhabi,Maersk,2024-04-01,2024-04-04,2024-04-25,2024-04-05,2024-04-27,21,22,1,Vessel Rollover,Delayed,Low
SHP2336,Emirates Retail,Shenzhen,Jebel Ali,Hapag Lloyd,2024-01-07,2024-01-10,2024-01-30,2024-01-10,2024-01-29,20,19,0,None,On Time,Low
SHP2337,Arabian Supplies,Qingdao,Jebel Ali,COSCO,2024-04-05,2024-04-08,2024-04-24,2024-04-09,2024-04-28,16,19,3,Port Congestion,Delayed,Low
SHP2338,Al Noor Trading,Shanghai,Abu Dhabi,Evergreen,2024-01-02,2024-01-05,2024-01-26,2024-01-06,2024-02-01,21,26,5,Port Congestion,Delayed,Low
SHP2339,Emirates Retail,Qingdao,Abu Dhabi,Evergreen,2024-01-28,2024-01-31,2024-02-19,2024-01-31,2024-02-22,19,22,3,Customs Hold,Delayed,High
SHP2340,Gulf Imports,Busan,Abu Dhabi,MSC,2024-02-01,2024-02-04,2024-02-18,2024-02-04,2024-02-22,14,18,4,Documentation Issue,Delayed,High
SHP2341,Arabian Supplies,Qingdao,Jebel Ali,Maersk,2024-06-21,2024-06-24,2024-07-10,2024-06-25,2024-07-12,16,17,1,Port Congestion,Delayed,High
SHP2342,Al Noor Trading,Ningbo,Jebel Ali,Maersk,2024-01-01,2024-01-04,2024-01-20,2024-01-04,2024-01-23,16,19,3,Documentation Issue,Delayed,Medium
SHP2343,Desert Mart,Qingdao,Abu Dhabi,MSC,2024-01-07,2024-01-10,2024-01-31,2024-01-10,2024-02-02,21,23,2,Port Congestion,Delayed,High
SHP2344,Al Noor Trading,Qingdao,Jebel Ali,ONE,2024-05-19,2024-05-22,2024-06-09,2024-05-23,2024-06-15,18,23,5,Documentation Issue,Delayed,High
SHP2345,Emirates Retail,Singapore,Jebel Ali,COSCO,2024-02-17,2024-02-20,2024-03-07,2024-02-20,2024-03-12,16,21,5,Weather,Delayed,Medium
SHP2346,Blue Ocean LLC,Shenzhen,Abu Dhabi,COSCO,2024-03-15,2024-03-18,2024-04-05,2024-03-18,2024-04-09,18,22,4,Documentation Issue,Delayed,Medium
SHP2347,Gulf Imports,Shanghai,Abu Dhabi,COSCO,2024-06-27,2024-06-30,2024-07-15,2024-07-01,2024-07-18,15,17,2,Vessel Rollover,Delayed,High
SHP2348,Al Noor Trading,Singapore,Abu Dhabi,Maersk,2024-05-24,2024-05-27,2024-06-16,2024-05-28,2024-06-16,20,19,0,None,On Time,Medium
SHP2349,Al Noor Trading,Ningbo,Abu Dhabi,Hapag Lloyd,2024-02-05,2024-02-08,2024-02-29,2024-02-09,2024-03-05,21,25,4,Customs Hold,Delayed,Low
SHP2350,Al Noor Trading,Ningbo,Jebel Ali,CMA CGM,2024-02-23,2024-02-26,2024-03-16,2024-02-27,2024-03-21,19,23,4,Documentation Issue,Delayed,Low
SHP2351,Arabian Supplies,Singapore,Abu Dhabi,COSCO,2024-05-24,2024-05-27,2024-06-15,2024-05-27,2024-06-17,19,21,2,Customs Hold,Delayed,High
SHP2352,Falcon Electronics,Ningbo,Abu Dhabi,MSC,2024-06-14,2024-06-17,2024-07-08,2024-06-18,2024-07-11,21,23,2,Documentation Issue,Delayed,Low
SHP2353,Al Noor Trading,Shanghai,Jebel Ali,MSC,2024-03-23,2024-03-26,2024-04-14,2024-03-27,2024-04-18,19,22,3,Port Congestion,Delayed,High
SHP2354,Arabian Supplies,Ningbo,Jebel Ali,Maersk,2024-06-19,2024-06-22,2024-07-07,2024-06-23,2024-07-10,15,17,2,Customs Hold,Delayed,High
SHP2355,Emirates Retail,Shenzhen,Jebel Ali,Maersk,2024-04-08,2024-04-11,2024-05-01,2024-04-11,2024-04-30,20,19,0,None,On Time,Low
SHP2356,Falcon Electronics,Shanghai,Jebel Ali,CMA CGM,2024-01-19,2024-01-22,2024-02-12,2024-01-23,2024-02-18,21,26,5,Documentation Issue,Delayed,High
SHP2357,Emirates Retail,Ningbo,Jebel Ali,CMA CGM,2024-06-27,2024-06-30,2024-07-21,2024-06-30,2024-07-23,21,23,2,Documentation Issue,Delayed,Medium
SHP2358,Falcon Electronics,Ningbo,Abu Dhabi,Evergreen,2024-04-22,2024-04-25,2024-05-13,2024-04-25,2024-05-13,18,18,0,None,On Time,Low
SHP2359,Gulf Imports,Shanghai,Jebel Ali,Maersk,2024-02-19,2024-02-22,2024-03-08,2024-02-22,2024-03-11,15,18,3,Port Congestion,Delayed,Medium
SHP2360,Blue Ocean LLC,Ningbo,Jebel Ali,Hapag Lloyd,2024-04-14,2024-04-17,2024-05-02,2024-04-17,2024-05-03,15,16,1,Documentation Issue,Delayed,Medium
SHP2361,Blue Ocean LLC,Qingdao,Abu Dhabi,Evergreen,2024-05-08,2024-05-11,2024-05-30,2024-05-11,2024-05-31,19,20,1,Port Congestion,Delayed,High
SHP2362,Al Noor Trading,Shanghai,Abu Dhabi,MSC,2024-05-25,2024-05-28,2024-06-12,2024-05-29,2024-06-13,15,15,0,None,On Time,High
SHP2363,Arabian Supplies,Shenzhen,Abu Dhabi,COSCO,2024-06-02,2024-06-05,2024-06-24,2024-06-05,2024-06-23,19,18,0,None,On Time,Low
SHP2364,Al Noor Trading,Busan,Jebel Ali,Evergreen,2024-04-01,2024-04-04,2024-04-19,2024-04-04,2024-04-24,15,20,5,Customs Hold,Delayed,Low
SHP2365,Falcon Electronics,Shanghai,Abu Dhabi,CMA CGM,2024-06-05,2024-06-08,2024-06-26,2024-06-08,2024-06-28,18,20,2,Documentation Issue,Delayed,Low
SHP2366,Gulf Imports,Shenzhen,Jebel Ali,MSC,2024-01-08,2024-01-11,2024-01-25,2024-01-12,2024-01-27,14,15,1,Customs Hold,Delayed,High
SHP2367,Blue Ocean LLC,Shanghai,Jebel Ali,CMA CGM,2024-05-20,2024-05-23,2024-06-11,2024-05-23,2024-06-16,19,24,5,Weather,Delayed,High
SHP2368,Desert Mart,Singapore,Jebel Ali,Maersk,2024-04-16,2024-04-19,2024-05-04,2024-04-20,2024-05-08,15,18,3,Weather,Delayed,High
SHP2369,Blue Ocean LLC,Shenzhen,Jebel Ali,Maersk,2024-05-07,2024-05-10,2024-05-27,2024-05-11,2024-06-01,17,21,4,Vessel Rollover,Delayed,High
SHP2370,Emirates Retail,Qingdao,Jebel Ali,COSCO,2024-01-07,2024-01-10,2024-01-27,2024-01-11,2024-01-31,17,20,3,Port Congestion,Delayed,Medium
SHP2371,Gulf Imports,Shanghai,Abu Dhabi,Maersk,2024-06-27,2024-06-30,2024-07-16,2024-07-01,2024-07-19,16,18,2,Documentation Issue,Delayed,Low
SHP2372,Blue Ocean LLC,Shanghai,Jebel Ali,MSC,2024-04-04,2024-04-07,2024-04-26,2024-04-08,2024-04-27,19,19,0,None,On Time,High
SHP2373,Falcon Electronics,Busan,Jebel Ali,Evergreen,2024-05-30,2024-06-02,2024-06-16,2024-06-03,2024-06-17,14,14,0,None,On Time,High
SHP2374,Gulf Imports,Qingdao,Jebel Ali,CMA CGM,2024-03-04,2024-03-07,2024-03-21,2024-03-07,2024-03-20,14,13,0,None,On Time,High
SHP2375,Gulf Imports,Busan,Abu Dhabi,COSCO,2024-03-21,2024-03-24,2024-04-12,2024-03-24,2024-04-15,19,22,3,Customs Hold,Delayed,Low
SHP2376,Emirates Retail,Ningbo,Abu Dhabi,ONE,2024-02-01,2024-02-04,2024-02-19,2024-02-05,2024-02-19,15,14,0,None,On Time,Low
SHP2377,Arabian Supplies,Busan,Abu Dhabi,Evergreen,2024-04-01,2024-04-04,2024-04-21,2024-04-05,2024-04-24,17,19,2,Customs Hold,Delayed,Low
SHP2378,Desert Mart,Qingdao,Abu Dhabi,CMA CGM,2024-03-03,2024-03-06,2024-03-24,2024-03-06,2024-03-25,18,19,1,Port Congestion,Delayed,High
SHP2379,Falcon Electronics,Busan,Jebel Ali,Maersk,2024-02-22,2024-02-25,2024-03-12,2024-02-25,2024-03-17,16,21,5,Customs Hold,Delayed,Medium
SHP2380,Falcon Electronics,Qingdao,Jebel Ali,Maersk,2024-02-06,2024-02-09,2024-02-23,2024-02-10,2024-02-24,14,14,0,None,On Time,Medium
SHP2381,Arabian Supplies,Shanghai,Jebel Ali,CMA CGM,2024-01-09,2024-01-12,2024-01-30,2024-01-13,2024-02-01,18,19,1,Customs Hold,Delayed,Low
SHP2382,Blue Ocean LLC,Qingdao,Jebel Ali,MSC,2024-04-08,2024-04-11,2024-05-02,2024-04-12,2024-05-02,21,20,0,None,On Time,High
SHP2383,Al Noor Trading,Singapore,Abu Dhabi,Maersk,2024-04-07,2024-04-10,2024-04-26,2024-04-11,2024-05-01,16,20,4,Documentation Issue,Delayed,Low
SHP2384,Arabian Supplies,Busan,Jebel Ali,Evergreen,2024-03-30,2024-04-02,2024-04-16,2024-04-03,2024-04-20,14,17,3,Customs Hold,Delayed,High
SHP2385,Arabian Supplies,Shanghai,Abu Dhabi,ONE,2024-03-28,2024-03-31,2024-04-20,2024-04-01,2024-04-26,20,25,5,Port Congestion,Delayed,Low
SHP2386,Blue Ocean LLC,Qingdao,Jebel Ali,MSC,2024-03-14,2024-03-17,2024-04-07,2024-03-18,2024-04-10,21,23,2,Weather,Delayed,High
SHP2387,Arabian Supplies,Busan,Abu Dhabi,CMA CGM,2024-03-12,2024-03-15,2024-04-02,2024-03-15,2024-04-01,18,17,0,None,On Time,Low
SHP2388,Desert Mart,Singapore,Abu Dhabi,Evergreen,2024-04-11,2024-04-14,2024-04-28,2024-04-15,2024-05-02,14,17,3,Customs Hold,Delayed,Low
SHP2389,Emirates Retail,Singapore,Abu Dhabi,Evergreen,2024-06-04,2024-06-07,2024-06-21,2024-06-08,2024-06-21,14,13,0,None,On Time,Medium
SHP2390,Al Noor Trading,Qingdao,Jebel Ali,CMA CGM,2024-02-15,2024-02-18,2024-03-10,2024-02-18,2024-03-12,21,23,2,Vessel Rollover,Delayed,Medium
SHP2391,Al Noor Trading,Shenzhen,Abu Dhabi,Maersk,2024-06-12,2024-06-15,2024-07-02,2024-06-15,2024-07-04,17,19,2,Documentation Issue,Delayed,Medium
SHP2392,Arabian Supplies,Qingdao,Jebel Ali,MSC,2024-02-16,2024-02-19,2024-03-08,2024-02-20,2024-03-14,18,23,5,Customs Hold,Delayed,Low
SHP2393,Al Noor Trading,Singapore,Jebel Ali,MSC,2024-02-14,2024-02-17,2024-03-04,2024-02-17,2024-03-09,16,21,5,Weather,Delayed,Low
SHP2394,Emirates Retail,Singapore,Jebel Ali,Maersk,2024-05-09,2024-05-12,2024-06-02,2024-05-13,2024-06-06,21,24,3,Port Congestion,Delayed,Low
SHP2395,Emirates Retail,Singapore,Jebel Ali,Hapag Lloyd,2024-03-07,2024-03-10,2024-03-28,2024-03-11,2024-03-28,18,17,0,None,On Time,High
SHP2396,Al Noor Trading,Busan,Jebel Ali,MSC,2024-03-30,2024-04-02,2024-04-17,2024-04-03,2024-04-17,15,14,0,None,On Time,High
SHP2397,Falcon Electronics,Qingdao,Abu Dhabi,MSC,2024-03-24,2024-03-27,2024-04-15,2024-03-28,2024-04-21,19,24,5,Port Congestion,Delayed,High
SHP2398,Blue Ocean LLC,Shenzhen,Jebel Ali,MSC,2024-03-24,2024-03-27,2024-04-15,2024-03-28,2024-04-17,19,20,1,Customs Hold,Delayed,Medium
SHP2399,Al Noor Trading,Busan,Jebel Ali,Evergreen,2024-01-12,2024-01-15,2024-02-02,2024-01-15,2024-02-02,18,18,0,None,On Time,Medium
SHP2400,Arabian Supplies,Busan,Jebel Ali,ONE,2024-05-10,2024-05-13,2024-06-01,2024-05-14,2024-06-02,19,19,0,None,On Time,Low
SHP2401,Gulf Imports,Busan,Abu Dhabi,Hapag Lloyd,2024-02-08,2024-02-11,2024-03-02,2024-02-11,2024-03-07,20,25,5,Port Congestion,Delayed,Low
SHP2402,Emirates Retail,Qingdao,Abu Dhabi,CMA CGM,2024-02-01,2024-02-04,2024-02-18,2024-02-05,2024-02-22,14,17,3,Documentation Issue,Delayed,High
SHP2403,Gulf Imports,Shenzhen,Jebel Ali,COSCO,2024-05-27,2024-05-30,2024-06-17,2024-05-31,2024-06-18,18,18,0,None,On Time,Medium
SHP2404,Al Noor Trading,Shenzhen,Jebel Ali,CMA CGM,2024-01-30,2024-02-02,2024-02-19,2024-02-03,2024-02-22,17,19,2,Customs Hold,Delayed,Low
SHP2405,Emirates Retail,Ningbo,Jebel Ali,Evergreen,2024-05-03,2024-05-06,2024-05-23,2024-05-07,2024-05-26,17,19,2,Weather,Delayed,Medium
SHP2406,Desert Mart,Shenzhen,Jebel Ali,Maersk,2024-06-21,2024-06-24,2024-07-10,2024-06-25,2024-07-14,16,19,3,Customs Hold,Delayed,Medium
SHP2407,Gulf Imports,Qingdao,Jebel Ali,MSC,2024-04-17,2024-04-20,2024-05-06,2024-04-21,2024-05-10,16,19,3,Weather,Delayed,High
SHP2408,Gulf Imports,Shanghai,Abu Dhabi,Maersk,2024-04-17,2024-04-20,2024-05-08,2024-04-21,2024-05-14,18,23,5,Port Congestion,Delayed,Low
SHP2409,Blue Ocean LLC,Shenzhen,Jebel Ali,COSCO,2024-02-12,2024-02-15,2024-03-01,2024-02-16,2024-03-02,15,15,0,None,On Time,Low
SHP2410,Desert Mart,Shenzhen,Jebel Ali,ONE,2024-05-22,2024-05-25,2024-06-11,2024-05-26,2024-06-16,17,21,4,Port Congestion,Delayed,High
SHP2411,Falcon Electronics,Qingdao,Abu Dhabi,Evergreen,2024-01-19,2024-01-22,2024-02-10,2024-01-23,2024-02-13,19,21,2,Vessel Rollover,Delayed,Medium
SHP2412,Arabian Supplies,Busan,Jebel Ali,MSC,2024-06-28,2024-07-01,2024-07-17,2024-07-01,2024-07-21,16,20,4,Documentation Issue,Delayed,High
SHP2413,Desert Mart,Qingdao,Jebel Ali,Hapag Lloyd,2024-05-31,2024-06-03,2024-06-22,2024-06-04,2024-06-27,19,23,4,Vessel Rollover,Delayed,Low
SHP2414,Desert Mart,Qingdao,Abu Dhabi,Maersk,2024-05-30,2024-06-02,2024-06-20,2024-06-02,2024-06-25,18,23,5,Weather,Delayed,Low
SHP2415,Desert Mart,Ningbo,Jebel Ali,Maersk,2024-05-12,2024-05-15,2024-06-04,2024-05-16,2024-06-06,20,21,1,Vessel Rollover,Delayed,Low
SHP2416,Emirates Retail,Shenzhen,Jebel Ali,CMA CGM,2024-02-23,2024-02-26,2024-03-17,2024-02-27,2024-03-21,20,23,3,Documentation Issue,Delayed,Medium
SHP2417,Blue Ocean LLC,Ningbo,Jebel Ali,CMA CGM,2024-02-12,2024-02-15,2024-03-01,2024-02-16,2024-03-03,15,16,1,Vessel Rollover,Delayed,Medium
SHP2418,Gulf Imports,Shanghai,Jebel Ali,Hapag Lloyd,2024-06-04,2024-06-07,2024-06-22,2024-06-08,2024-06-23,15,15,0,None,On Time,Low
SHP2419,Emirates Retail,Ningbo,Jebel Ali,COSCO,2024-02-13,2024-02-16,2024-03-01,2024-02-16,2024-03-04,14,17,3,Documentation Issue,Delayed,High
SHP2420,Emirates Retail,Ningbo,Abu Dhabi,CMA CGM,2024-04-04,2024-04-07,2024-04-24,2024-04-08,2024-04-26,17,18,1,Vessel Rollover,Delayed,High
SHP2421,Desert Mart,Shanghai,Jebel Ali,CMA CGM,2024-06-29,2024-07-02,2024-07-17,2024-07-03,2024-07-20,15,17,2,Vessel Rollover,Delayed,Low
SHP2422,Falcon Electronics,Shanghai,Abu Dhabi,MSC,2024-06-20,2024-06-23,2024-07-08,2024-06-23,2024-07-09,15,16,1,Weather,Delayed,Low
SHP2423,Al Noor Trading,Qingdao,Jebel Ali,ONE,2024-03-26,2024-03-29,2024-04-16,2024-03-29,2024-04-18,18,20,2,Customs Hold,Delayed,Low
SHP2424,Gulf Imports,Ningbo,Abu Dhabi,Evergreen,2024-03-22,2024-03-25,2024-04-11,2024-03-25,2024-04-16,17,22,5,Port Congestion,Delayed,High
SHP2425,Blue Ocean LLC,Ningbo,Abu Dhabi,CMA CGM,2024-06-21,2024-06-24,2024-07-11,2024-06-25,2024-07-13,17,18,1,Weather,Delayed,High
SHP2426,Blue Ocean LLC,Shanghai,Abu Dhabi,Hapag Lloyd,2024-02-20,2024-02-23,2024-03-09,2024-02-23,2024-03-12,15,18,3,Port Congestion,Delayed,Low
SHP2427,Falcon Electronics,Shenzhen,Abu Dhabi,ONE,2024-02-23,2024-02-26,2024-03-13,2024-02-27,2024-03-13,16,15,0,None,On Time,Low
SHP2428,Arabian Supplies,Ningbo,Abu Dhabi,ONE,2024-03-01,2024-03-04,2024-03-23,2024-03-04,2024-03-25,19,21,2,Customs Hold,Delayed,Medium
SHP2429,Blue Ocean LLC,Shenzhen,Jebel Ali,MSC,2024-05-05,2024-05-08,2024-05-28,2024-05-09,2024-06-01,20,23,3,Documentation Issue,Delayed,High
SHP2430,Falcon Electronics,Qingdao,Jebel Ali,MSC,2024-03-14,2024-03-17,2024-04-06,2024-03-18,2024-04-09,20,22,2,Weather,Delayed,Medium
SHP2431,Arabian Supplies,Qingdao,Abu Dhabi,Hapag Lloyd,2024-03-22,2024-03-25,2024-04-09,2024-03-26,2024-04-11,15,16,1,Weather,Delayed,Medium
SHP2432,Desert Mart,Busan,Jebel Ali,Evergreen,2024-06-24,2024-06-27,2024-07-14,2024-06-28,2024-07-14,17,16,0,None,On Time,Medium
SHP2433,Blue Ocean LLC,Qingdao,Abu Dhabi,COSCO,2024-01-16,2024-01-19,2024-02-07,2024-01-20,2024-02-09,19,20,1,Vessel Rollover,Delayed,Medium
SHP2434,Falcon Electronics,Shanghai,Abu Dhabi,COSCO,2024-01-14,2024-01-17,2024-02-04,2024-01-17,2024-02-06,18,20,2,Customs Hold,Delayed,Medium
SHP2435,Emirates Retail,Busan,Abu Dhabi,MSC,2024-02-26,2024-02-29,2024-03-16,2024-02-29,2024-03-19,16,19,3,Port Congestion,Delayed,Low
SHP2436,Al Noor Trading,Singapore,Abu Dhabi,CMA CGM,2024-05-18,2024-05-21,2024-06-04,2024-05-21,2024-06-08,14,18,4,Vessel Rollover,Delayed,Low
SHP2437,Emirates Retail,Ningbo,Jebel Ali,Evergreen,2024-01-17,2024-01-20,2024-02-03,2024-01-20,2024-02-06,14,17,3,Customs Hold,Delayed,Low
SHP2438,Desert Mart,Qingdao,Jebel Ali,Hapag Lloyd,2024-04-11,2024-04-14,2024-05-01,2024-04-14,2024-05-02,17,18,1,Customs Hold,Delayed,Low
SHP2439,Arabian Supplies,Busan,Jebel Ali,Hapag Lloyd,2024-03-04,2024-03-07,2024-03-21,2024-03-07,2024-03-20,14,13,0,None,On Time,Medium
SHP2440,Desert Mart,Shanghai,Jebel Ali,ONE,2024-05-04,2024-05-07,2024-05-21,2024-05-08,2024-05-22,14,14,0,None,On Time,Low
SHP2441,Falcon Electronics,Qingdao,Jebel Ali,Evergreen,2024-03-04,2024-03-07,2024-03-21,2024-03-07,2024-03-22,14,15,1,Vessel Rollover,Delayed,Low
SHP2442,Emirates Retail,Singapore,Abu Dhabi,Maersk,2024-03-10,2024-03-13,2024-03-28,2024-03-13,2024-03-27,15,14,0,None,On Time,High
SHP2443,Gulf Imports,Busan,Abu Dhabi,Evergreen,2024-05-18,2024-05-21,2024-06-06,2024-05-22,2024-06-06,16,15,0,None,On Time,Medium
SHP2444,Gulf Imports,Shanghai,Abu Dhabi,ONE,2024-04-18,2024-04-21,2024-05-05,2024-04-22,2024-05-07,14,15,1,Vessel Rollover,Delayed,Low
SHP2445,Gulf Imports,Qingdao,Abu Dhabi,COSCO,2024-04-30,2024-05-03,2024-05-23,2024-05-04,2024-05-25,20,21,1,Port Congestion,Delayed,Medium
SHP2446,Falcon Electronics,Qingdao,Abu Dhabi,Evergreen,2024-06-28,2024-07-01,2024-07-18,2024-07-01,2024-07-20,17,19,2,Vessel Rollover,Delayed,Low
SHP2447,Blue Ocean LLC,Ningbo,Abu Dhabi,CMA CGM,2024-01-28,2024-01-31,2024-02-21,2024-01-31,2024-02-21,21,21,0,None,On Time,Medium
SHP2448,Gulf Imports,Singapore,Jebel Ali,Maersk,2024-05-24,2024-05-27,2024-06-11,2024-05-28,2024-06-16,15,19,4,Customs Hold,Delayed,Low
SHP2449,Gulf Imports,Shanghai,Jebel Ali,COSCO,2024-02-13,2024-02-16,2024-03-04,2024-02-17,2024-03-10,17,22,5,Documentation Issue,Delayed,Low
SHP2450,Desert Mart,Qingdao,Abu Dhabi,ONE,2024-05-01,2024-05-04,2024-05-21,2024-05-05,2024-05-21,17,16,0,None,On Time,Medium
SHP2451,Desert Mart,Singapore,Jebel Ali,Evergreen,2024-02-08,2024-02-11,2024-02-25,2024-02-12,2024-02-27,14,15,1,Port Congestion,Delayed,Low
SHP2452,Blue Ocean LLC,Singapore,Abu Dhabi,Hapag Lloyd,2024-05-05,2024-05-08,2024-05-29,2024-05-08,2024-05-30,21,22,1,Customs Hold,Delayed,Low
SHP2453,Gulf Imports,Shanghai,Jebel Ali,Hapag Lloyd,2024-01-21,2024-01-24,2024-02-08,2024-01-24,2024-02-10,15,17,2,Vessel Rollover,Delayed,Low
SHP2454,Arabian Supplies,Shanghai,Jebel Ali,COSCO,2024-02-01,2024-02-04,2024-02-20,2024-02-05,2024-02-21,16,16,0,None,On Time,Medium
SHP2455,Blue Ocean LLC,Shanghai,Abu Dhabi,Maersk,2024-02-13,2024-02-16,2024-03-08,2024-02-17,2024-03-09,21,21,0,None,On Time,Medium
SHP2456,Desert Mart,Busan,Jebel Ali,MSC,2024-03-16,2024-03-19,2024-04-06,2024-03-20,2024-04-10,18,21,3,Documentation Issue,Delayed,Medium
SHP2457,Emirates Retail,Shenzhen,Abu Dhabi,COSCO,2024-05-13,2024-05-16,2024-06-02,2024-05-17,2024-06-08,17,22,5,Documentation Issue,Delayed,High
SHP2458,Al Noor Trading,Shenzhen,Abu Dhabi,MSC,2024-03-25,2024-03-28,2024-04-13,2024-03-29,2024-04-14,16,16,0,None,On Time,High
SHP2459,Falcon Electronics,Ningbo,Jebel Ali,ONE,2024-04-30,2024-05-03,2024-05-18,2024-05-04,2024-05-18,15,14,0,None,On Time,High
SHP2460,Emirates Retail,Qingdao,Jebel Ali,Maersk,2024-05-17,2024-05-20,2024-06-10,2024-05-20,2024-06-11,21,22,1,Port Congestion,Delayed,Medium
SHP2461,Desert Mart,Shenzhen,Abu Dhabi,Hapag Lloyd,2024-06-11,2024-06-14,2024-07-01,2024-06-14,2024-07-02,17,18,1,Weather,Delayed,Low
SHP2462,Emirates Retail,Busan,Jebel Ali,Maersk,2024-03-19,2024-03-22,2024-04-10,2024-03-23,2024-04-14,19,22,3,Customs Hold,Delayed,Low
SHP2463,Gulf Imports,Shenzhen,Jebel Ali,MSC,2024-02-09,2024-02-12,2024-02-27,2024-02-12,2024-03-02,15,19,4,Customs Hold,Delayed,Low
SHP2464,Falcon Electronics,Qingdao,Jebel Ali,MSC,2024-05-30,2024-06-02,2024-06-22,2024-06-03,2024-06-24,20,21,1,Documentation Issue,Delayed,High
SHP2465,Gulf Imports,Ningbo,Abu Dhabi,Evergreen,2024-02-29,2024-03-03,2024-03-20,2024-03-03,2024-03-19,17,16,0,None,On Time,High
SHP2466,Emirates Retail,Qingdao,Abu Dhabi,ONE,2024-03-23,2024-03-26,2024-04-10,2024-03-26,2024-04-09,15,14,0,None,On Time,Medium
SHP2467,Emirates Retail,Qingdao,Abu Dhabi,Evergreen,2024-03-24,2024-03-27,2024-04-14,2024-03-27,2024-04-17,18,21,3,Weather,Delayed,Medium
SHP2468,Desert Mart,Busan,Jebel Ali,Hapag Lloyd,2024-06-29,2024-07-02,2024-07-23,2024-07-03,2024-07-25,21,22,1,Documentation Issue,Delayed,High
SHP2469,Emirates Retail,Qingdao,Abu Dhabi,ONE,2024-02-12,2024-02-15,2024-03-04,2024-02-15,2024-03-08,18,22,4,Vessel Rollover,Delayed,Medium
SHP2470,Gulf Imports,Shanghai,Abu Dhabi,Evergreen,2024-06-24,2024-06-27,2024-07-12,2024-06-28,2024-07-16,15,18,3,Customs Hold,Delayed,Medium
SHP2471,Emirates Retail,Busan,Jebel Ali,COSCO,2024-06-20,2024-06-23,2024-07-12,2024-06-24,2024-07-17,19,23,4,Weather,Delayed,Medium
SHP2472,Desert Mart,Busan,Jebel Ali,Maersk,2024-02-15,2024-02-18,2024-03-03,2024-02-19,2024-03-04,14,14,0,None,On Time,Low
SHP2473,Desert Mart,Busan,Jebel Ali,Hapag Lloyd,2024-03-20,2024-03-23,2024-04-11,2024-03-24,2024-04-11,19,18,0,None,On Time,Medium
SHP2474,Al Noor Trading,Singapore,Abu Dhabi,CMA CGM,2024-01-09,2024-01-12,2024-01-30,2024-01-13,2024-02-04,18,22,4,Vessel Rollover,Delayed,Low
SHP2475,Falcon Electronics,Qingdao,Abu Dhabi,MSC,2024-01-15,2024-01-18,2024-02-01,2024-01-19,2024-02-07,14,19,5,Documentation Issue,Delayed,Medium
SHP2476,Al Noor Trading,Busan,Jebel Ali,ONE,2024-06-14,2024-06-17,2024-07-02,2024-06-18,2024-07-02,15,14,0,None,On Time,Low
SHP2477,Arabian Supplies,Shanghai,Jebel Ali,COSCO,2024-02-15,2024-02-18,2024-03-05,2024-02-19,2024-03-05,16,15,0,None,On Time,Low
SHP2478,Arabian Supplies,Ningbo,Jebel Ali,CMA CGM,2024-01-16,2024-01-19,2024-02-07,2024-01-20,2024-02-07,19,18,0,None,On Time,Low
SHP2479,Al Noor Trading,Singapore,Abu Dhabi,COSCO,2024-03-22,2024-03-25,2024-04-10,2024-03-26,2024-04-14,16,19,3,Documentation Issue,Delayed,Low
SHP2480,Arabian Supplies,Busan,Jebel Ali,ONE,2024-06-20,2024-06-23,2024-07-07,2024-06-23,2024-07-06,14,13,0,None,On Time,Medium
SHP2481,Emirates Retail,Ningbo,Abu Dhabi,MSC,2024-01-22,2024-01-25,2024-02-10,2024-01-25,2024-02-12,16,18,2,Customs Hold,Delayed,Low
SHP2482,Desert Mart,Qingdao,Jebel Ali,Hapag Lloyd,2024-01-01,2024-01-04,2024-01-22,2024-01-05,2024-01-24,18,19,1,Port Congestion,Delayed,Medium
SHP2483,Falcon Electronics,Shanghai,Jebel Ali,CMA CGM,2024-01-23,2024-01-26,2024-02-10,2024-01-26,2024-02-09,15,14,0,None,On Time,Low
SHP2484,Gulf Imports,Singapore,Abu Dhabi,COSCO,2024-06-09,2024-06-12,2024-06-26,2024-06-12,2024-07-01,14,19,5,Port Congestion,Delayed,High
SHP2485,Desert Mart,Shanghai,Abu Dhabi,ONE,2024-03-04,2024-03-07,2024-03-25,2024-03-07,2024-03-30,18,23,5,Weather,Delayed,Medium
